id,uuid,Brand,Name,Description,ColorWay,Country of Manufacture,gender,Retail Price,Release date,Release Time,Below Retail,image small,Tags,Name,Shoe,Short Description,Ticker Symbol,Style Id 
08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,Jordan,Jordan 4 Retro PSG Paris Saint-Germain,"Jordan Brand and French professional football club Paris Saint Germain expanded their collaboration into 2020 with the Jordan 4 PSG. The two entities have collaborated on the Jordan 5, Jordan 6, and Jordan 1 silhouettes in the past. 
<br>
<br>
The Jordan 4 PSG features traditional color-blocking that is reminiscent of the classic Fire Red 4. White leather comprises the upper while grey nubuck paneling encompasses the toe wrap. Bordeaux purple and black coat the signature rubber wings, lace cages, and midsole. Finishing details include a “PANAME” text label on the lateral forefoot concluded with a “PSG” badge on the rubber heel tab.
<br>
<br>
The Jordan 4 PSG released in October of 2020 and retailed for $225.",White/Black-Metallic Gold-Bordeaux,CN,men,225,2020-10-10,1602288000,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-PSG-Paris-Saint-Germain-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-PSG-Paris-Saint-Germain-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-PSG-Paris-Saint-Germain-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602273424', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'four', 'style_id|cz5624-100', 'release_date|2020-10-10', 'retail_price|225']",PSG Paris Saint-Germain,Jordan 4 Retro,Air-Jordan-4-Retro-PSG-Paris-Saint-Germain,JB-JO4RPPSWN,CZ5624-100
d6780341-ea0f-48a6-ab13-c9561372936f,d6780341-ea0f-48a6-ab13-c9561372936f,Jordan,Jordan 1 Retro High Lucky Green (W),,Lucky Green/White-Sail-Black,CN,women,170,2020-10-14,1602633600,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Lucky-Green-W.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600960780', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Lucky-Green-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600960780', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Lucky-Green-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600960780', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'retail_price|170', 'style_id|db4612-300', 'release_date|2020-10-14']",Lucky Green (W),Jordan 1 Retro High,Air-Jordan-1-Retro-High-Lucky-Green-W,AJ1H-LGW,DB4612-300
9d81cd2b-c93d-4a64-877e-f9954c00db99,9d81cd2b-c93d-4a64-877e-f9954c00db99,Jordan,Jordan 3 Retro Varsity Royal Cement,"Following up on the Fire Red Cement 3 that dropped during All-Star Weekend 2020, Jordan Brand released a new Jordan 3 colorway that’s the polar opposite with the Jordan 3 Royal Cement. 
<br>
<br>
The Jordan 3 Royal Cement features all-blue tumbled leather uppers with grey perforated leather inserts by the laces and ankle. Traditional Jumpman insignias cover the heel tabs. As its name alludes, the Royal Cement features Cement print overlays around the toe and heel that provide its signature appeal.
<br>
<br>
The Jordan 3 Royal Cement released in October of 2020 and retailed for $190.",Varsity Royal/Varsity Royal-Cement Grey,CN,men,190,2020-10-10,1602288000,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-3-Retro-Varsity-Royal-Cement-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-3-Retro-Varsity-Royal-Cement-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-3-Retro-Varsity-Royal-Cement-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'three', 'style_id|ct8532-400', 'release_date|2020-10-10', 'retail_price|190']",Varsity Royal Cement,Jordan 3 Retro,Air-Jordan-3-Retro-Varsity-Royal-Cement,JB-JO3RVRCVV,CT8532-400
403069ab-6c53-4db6-9dd0-d8057aca059a,403069ab-6c53-4db6-9dd0-d8057aca059a,Nike,Nike Air Rubber Dunk Off-White Green Strike,"It’s surprising to note that Virgil Abloh has never made a signature Nike sneaker. Sure he’s added his Off-White notes to many of the Swoosh’s silhouettes but never made his own sneaker.The Nike Rubber Dunk Green Strike is one of three from a pack to debut the fashion designer’s first signature sneaker, putting him in the space of fellow fashion designers Kanye West and Jerry Lorenzo, as each worked with Nike to create something from scratch.
<br>
<br>
As its name suggests, the upper is composed of rubber accents throughout with a mix of synthetic leather and mesh for breathability. The raw-edged tongue adds that deconstructed look that’s consistent with other Off-White and Nike collabs. Finally, the midsole continues the rubber theme with rubber enclosures around the Air Bubble unit.
<br>
<br>
The Nike Air Rubber Dunk Off-White Green Strike released in October of 2020.",Black/White-Green Strike,CN,men,180,2020-10-01,1601510400,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Rubber-Dunk-Off-White-Green-Strike-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602270587', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Rubber-Dunk-Off-White-Green-Strike-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602270587', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Rubber-Dunk-Off-White-Green-Strike-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602270587', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike basketball', 'dunk low', 'release_date|2020-10-01', 'retail_price|180', 'style_id|cu6015-001']",Off-White Green Strike,Nike Air Rubber Dunk,Nike-Air-Rubber-Dunk-Off-White-Green-Strike,NK-NIARDOGBW,CU6015-001
dad801b3-0fbd-4221-8351-bb54c48cdd76,dad801b3-0fbd-4221-8351-bb54c48cdd76,adidas,adidas Yeezy Boost 350 V2 Israfil,"<b>Please note: Extra laces required<b> Yeezy added to their already extensive catalog with the Yeezy Boost 350 V2 Israfil, now available on StockX. 
<br>
<br>
The Yeezy 350 v2 Israfil features the same elements that fans of the sneaker love. The upper features multi-colored threads that add a variety of looks to the wearer’s feet from different angles. From there, the upper is matched with a translucent midsole that showcases the sneaker’s BOOST cushioned tech.
<br>
<br>
The Yeezy 350 v2 Israfil released in August for $220.",Israfil/Israfil/Israfil,CN,men,220,2020-08-22,1598054400,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Israfil-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599067998', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Israfil-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599067998', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Israfil-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599067998', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '350', 'v2', 'style_id|fz5421', 'release_date|2020-08-22', 'retail_price|220']",Israfil,adidas Yeezy Boost 350 V2,adidas-Yeezy-Boost-350-V2-Israfil,YZB350V2-ISRF,FZ5421
5af4a33c-fdb7-4e40-be6e-329134aed310,5af4a33c-fdb7-4e40-be6e-329134aed310,Jordan,Jordan 1 Mid White Shadow,,Black/Medium Grey-White,CN,men,115,,0,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-White-Shadow.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600454367', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-White-Shadow.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600454367', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-White-Shadow.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600454367', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'retail_price|115', 'style_id|554724-073']",White Shadow,Jordan 1 Mid,Air-Jordan-1-Mid-White-Shadow,JB-JO1MWSBM,554724-073
1f09e2f4-e7de-4281-8187-2fd1e9bad845,1f09e2f4-e7de-4281-8187-2fd1e9bad845,Jordan,Jordan 4 Retro PSG Paris Saint-Germain (GS),,White/Bordeaux-Neutral Grey-Black,CN,child,140,2020-10-10,1602288000,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-PSG-Paris-Saint-Germain-GS.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600961067', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-PSG-Paris-Saint-Germain-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600961067', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-PSG-Paris-Saint-Germain-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600961067', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'four', 'style_id|cz6509-100', 'release_date|2020-10-10', 'retail_price|140']",PSG Paris Saint-Germain (GS),Jordan 4 Retro,Air-Jordan-4-Retro-PSG-Paris-Saint-Germain-GS,AJ4-PSGGS,CZ6509-100
a025272a-3c25-4a61-b32f-2cccd8843f90,a025272a-3c25-4a61-b32f-2cccd8843f90,Jordan,Jordan 1 Mid Chicago Black Toe (GS),,Black/Gym Red-White,CN,child,90,2020-04-01,1585699200,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-Black-Toe-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-Black-Toe-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-Black-Toe-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|554725-069', 'release_date|2020-04-01', 'retail_price|90']",Chicago Black Toe (GS),Jordan 1 Mid,Air-Jordan-1-Mid-Chicago-Black-Toe-GS,JB-JO1MCBTBG,554725-069
a3157d48-a2fb-422e-bdd3-140b2ef223e2,a3157d48-a2fb-422e-bdd3-140b2ef223e2,Crocs,Crocs Classic Clog Bad Bunny,"Crocs teamed up with Puerto Rican singer Bad Bunny to release the Crocs Classic Clog Bad Bunny, now available on StockX. This collaboration pays tribute to Bad Bunny’s hit album YHLQMDLG, which is the highest charting all-Spanish in US Billboard Top 200 history.
<br>
<br>
The Crocs Classic Clog Bad Bunny come with an off-white foam upper and sole that glows in the dark. Custom Jibbitz are included, featuring a Bad Bunny logo Gibit and others that nod to YHLQMDLG.
<br>
<br>
These Bad Bunny Crocs released in September of 2020 and retailed for $60.
",White/Glow-In-The-Dark,CN,men,60,2020-09-29,1601337600,False,"{'imageUrl': 'https://stockx.imgix.net/Crocs-Classic-Clog-Bad-Bunny-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602176094', 'smallImageUrl': 'https://stockx.imgix.net/Crocs-Classic-Clog-Bad-Bunny-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602176094', 'thumbUrl': 'https://stockx.imgix.net/Crocs-Classic-Clog-Bad-Bunny-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602176094', 'gallery': [], 'hidden': False}","['sneakers', 'crocs', 'other brands', 'crocs', 'style_id|207101-902/207101-90h,', 'release_date|2020-09-29', 'retail_price|60']",Bad Bunny,Crocs Classic Clog,Crocs-Classic-Clog-Bad-Bunny,CRS-CRCCBBWG,"207101-902/207101-90H,"
f5e50e75-2806-489a-8c99-94c9e672b3cc,f5e50e75-2806-489a-8c99-94c9e672b3cc,Jordan,Jordan 1 Low Light Smoke Grey,,Light Solar Flare Heather/White-Black-Gym Red,CN,men,90,,0,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Light-Smoke-Grey.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601490738', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Light-Smoke-Grey.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601490738', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Light-Smoke-Grey.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601490738', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|553558-030', 'retail_price|90']",Light Smoke Grey,Jordan 1 Low,Air-Jordan-1-Low-Light-Smoke-Grey,JB-JO1LLSGLW,553558-030
919495a8-7598-4bfc-b373-408c1089a27a,919495a8-7598-4bfc-b373-408c1089a27a,Nike,Nike LeBron 7 Media Day,"Nike Basketball mixed up one of the most popular Lebron silhouettes to date with the Nike Lebron 7 Media Day, now available on StockX. Lebron James originally debuted this colorway during the Lakers’ Media Day in 2019.
<br>
<br>
This Lebron 7 is comprised of a Lakers’ color scheme. One shoe features a purple Flywire upper with yellow detailing and the other features a yellow Flywire upper with purple detailing. Both shoes come with white leather overlays and a Nike Swoosh. White Flywire detailing, Lebron branding on the heel, and a purple and yellow outsole completes the design. These sneakers released in May of 2020 and retailed for $200 USD.",Court Purple/White-Amarillo,CN,men,200,2020-05-16,1589587200,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-LeBron-7-Media-Day-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'smallImageUrl': 'https://stockx.imgix.net/Nike-LeBron-7-Media-Day-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'thumbUrl': 'https://stockx.imgix.net/Nike-LeBron-7-Media-Day-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'lebron', 'seven', 'style_id|cw2300-500', 'release_date|2020-05-16', 'retail_price|200']",Media Day,Nike LeBron 7,Nike-LeBron-7-Media-Day,NK-NIL7MDCW,CW2300-500
d6a397a0-4a8e-46e1-8598-ff167145d79c,d6a397a0-4a8e-46e1-8598-ff167145d79c,adidas,adidas Top Ten Hi Star Wars Boba Fett,,Trace Green/Trace Green/Scarlet,CN,men,110,2020-09-24,1600905600,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Top-Ten-Hi-Star-Wars-Boba-Fett.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598459945', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Top-Ten-Hi-Star-Wars-Boba-Fett.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598459945', 'thumbUrl': 'https://stockx.imgix.net/adidas-Top-Ten-Hi-Star-Wars-Boba-Fett.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598459945', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'other', 'style_id|fz3465', 'release_date|2020-09-24', 'retail_price|110']",Star Wars Boba Fett,adidas Top Ten Hi,adidas-Top-Ten-Hi-Star-Wars-Boba-Fett,ADI-ADTTHSWTT,FZ3465
0428a5f8-3016-4f18-ae27-fe98400b2ec6,0428a5f8-3016-4f18-ae27-fe98400b2ec6,Jordan,Jordan 1 Mid Chicago 2020 (GS),,White/Gym Red-Black,CN,child,90,2020-07-16,1594857600,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-2020-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-2020-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-2020-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|554275-173/554725-173', 'release_date|2020-07-16', 'retail_price|90']",Chicago 2020 (GS),Jordan 1 Mid,Air-Jordan-1-Mid-Chicago-2020-GS,AJ1M-CHI20GS,554275-173/554725-173
b80ff5b5-98ab-40ff-a58c-83f6962fe8aa,b80ff5b5-98ab-40ff-a58c-83f6962fe8aa,Nike,Nike Air Force 1 Low White '07,"Force the sneaker community to respect you and grab the Air Force 1 Low White '07. This AF 1 Low comes with a white upper, white Nike ""Swoosh"", white midsole, and a white sole.  Buy these classic sneakers today on StockX.",White/White,VN,men,90,,0,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-White-07-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1561409052', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-White-07-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1561409052', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-White-07-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1561409052', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air force', 'one', 'style_id|315122-111', 'retail_price|90']",White '07,Nike Air Force 1 Low,Nike-Air-Force-1-Low-White-07,AF1L-WHT07,315122-111
4e30aa8a-3a45-49dd-8995-21faf87844af,4e30aa8a-3a45-49dd-8995-21faf87844af,Jordan,Jordan 1 Low Reverse Bred,,Gym Red/Black-Gym Red-White,CN,men,90,2020-09-29,1601337600,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Reverse-Bred-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Reverse-Bred-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Reverse-Bred-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596134320', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|553558-606', 'release_date|2020-09-29', 'retail_price|90']",Reverse Bred,Jordan 1 Low,Air-Jordan-1-Low-Reverse-Bred,AJ1L-REVBR,553558-606
a47e0879-a5da-4b8b-aeae-a05bd314414c,a47e0879-a5da-4b8b-aeae-a05bd314414c,Jordan,Jordan 1 Mid Chicago (2020),,White/Gym Red-Black,CN,men,115,2020-07-16,1594857600,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598649249', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-2020-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598649249', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-2020-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598649249', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|554724-173', 'release_date|2020-07-16', 'retail_price|115']",Chicago (2020),Jordan 1 Mid,Air-Jordan-1-Mid-Chicago-2020,JB-JO1MCWG,554724-173
8f287b3f-2118-4949-a1d9-3fa1f8a84c50,8f287b3f-2118-4949-a1d9-3fa1f8a84c50,Jordan,Jordan 1 Mid White Laser Orange Deep Royal Blue (GS),,White/Laser Orange-Deep Royal Blue,CN,child,90,,0,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-White-Laser-Orange-Deep-Royal-Blue-GS.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1593227736', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-White-Laser-Orange-Deep-Royal-Blue-GS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1593227736', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-White-Laser-Orange-Deep-Royal-Blue-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1593227736', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|554725-131', 'retail_price|90']",White Laser Orange Deep Royal Blue (GS),Jordan 1 Mid,Air-Jordan-1-Mid-White-Laser-Orange-Deep-Royal-Blue-GS,JB-JO1MWLOWL,554725-131
fefe03db-c972-4f25-b9f2-7f80b9e6b5a4,fefe03db-c972-4f25-b9f2-7f80b9e6b5a4,adidas,adidas Yeezy Boost 380 Pepper,"Yeezy expanded their 380 line with the Yeezy Boost 380 Pepper, now available on StockX. The colorway is reminiscent of the Yeezy 380 Mist, only this time it trades darker hues for a light earth-toned look.
<br>
<br>
The Yeezy 380 Pepper features a light grey and blue Primeknit upper with a light brown side spot. As usual, a dark translucent BOOST sole provides the ultimate cushioning experience that keeps Yeezy fans coming back for more.
<br>
<br>
The Yeezy Boost 380 Pepper released in September of 2020 and retailed for $230.
",Pepper/Pepper/Pepper,CN,men,230,2020-09-19,1600473600,True,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-380-Pepper-1.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599234078', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-380-Pepper-1.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599234078', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-380-Pepper-1.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599234078', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '380', 'retail_price|230', 'style_id|fz1269', 'release_date|2020-09-19']",Pepper,adidas Yeezy Boost 380,adidas-Yeezy-Boost-380-Pepper,YB380-PPR,FZ1269
